,Date,Time,Date&Time,NO2 (ug/m3)
12669,11/6/2020,21:00:00,11/6/2020 21:00,34
12670,11/6/2020,22:00:00,11/6/2020 22:00,22
12671,11/6/2020,23:00:00,11/6/2020 23:00,18
12672,12/6/2020,0:00:00,12/6/2020 0:00,20
12673,12/6/2020,1:00:00,12/6/2020 1:00,24
12674,12/6/2020,2:00:00,12/6/2020 2:00,22
12675,12/6/2020,3:00:00,12/6/2020 3:00,26
12676,12/6/2020,4:00:00,12/6/2020 4:00,20
12677,12/6/2020,5:00:00,12/6/2020 5:00,15
12678,12/6/2020,6:00:00,12/6/2020 6:00,17
12679,12/6/2020,7:00:00,12/6/2020 7:00,18
12680,12/6/2020,8:00:00,12/6/2020 8:00,24
12681,12/6/2020,9:00:00,12/6/2020 9:00,16
12682,12/6/2020,10:00:00,12/6/2020 10:00,15
12683,12/6/2020,11:00:00,12/6/2020 11:00,21
12684,12/6/2020,12:00:00,12/6/2020 12:00,20
12685,12/6/2020,13:00:00,12/6/2020 13:00,23
12686,12/6/2020,14:00:00,12/6/2020 14:00,23
12687,12/6/2020,15:00:00,12/6/2020 15:00,34
12688,12/6/2020,16:00:00,12/6/2020 16:00,24
12689,12/6/2020,17:00:00,12/6/2020 17:00,22
12690,12/6/2020,18:00:00,12/6/2020 18:00,18
12691,12/6/2020,19:00:00,12/6/2020 19:00,16
12692,12/6/2020,20:00:00,12/6/2020 20:00,28
12693,12/6/2020,21:00:00,12/6/2020 21:00,32
12694,12/6/2020,22:00:00,12/6/2020 22:00,31
12695,12/6/2020,23:00:00,12/6/2020 23:00,23
12696,13/6/2020,0:00:00,13/6/2020 0:00,30
12697,13/6/2020,1:00:00,13/6/2020 1:00,32
12698,13/6/2020,2:00:00,13/6/2020 2:00,32
12699,13/6/2020,3:00:00,13/6/2020 3:00,35
12700,13/6/2020,4:00:00,13/6/2020 4:00,31
12701,13/6/2020,5:00:00,13/6/2020 5:00,29
12702,13/6/2020,6:00:00,13/6/2020 6:00,22
12703,13/6/2020,7:00:00,13/6/2020 7:00,11
12704,13/6/2020,8:00:00,13/6/2020 8:00,18
12705,13/6/2020,9:00:00,13/6/2020 9:00,26
12706,13/6/2020,10:00:00,13/6/2020 10:00,40
12707,13/6/2020,11:00:00,13/6/2020 11:00,23
12708,13/6/2020,12:00:00,13/6/2020 12:00,30
12709,13/6/2020,13:00:00,13/6/2020 13:00,25
12710,13/6/2020,14:00:00,13/6/2020 14:00,25
12711,13/6/2020,15:00:00,13/6/2020 15:00,22
12712,13/6/2020,16:00:00,13/6/2020 16:00,18
12713,13/6/2020,17:00:00,13/6/2020 17:00,17
12714,13/6/2020,18:00:00,13/6/2020 18:00,20
12715,13/6/2020,19:00:00,13/6/2020 19:00,19
12716,13/6/2020,20:00:00,13/6/2020 20:00,22
12717,13/6/2020,21:00:00,13/6/2020 21:00,24
12718,13/6/2020,22:00:00,13/6/2020 22:00,27
12719,13/6/2020,23:00:00,13/6/2020 23:00,33
12720,14/6/2020,0:00:00,14/6/2020 0:00,21
12721,14/6/2020,1:00:00,14/6/2020 1:00,35
12722,14/6/2020,2:00:00,14/6/2020 2:00,32
12723,14/6/2020,3:00:00,14/6/2020 3:00,31
12724,14/6/2020,4:00:00,14/6/2020 4:00,28
12725,14/6/2020,5:00:00,14/6/2020 5:00,28
12726,14/6/2020,6:00:00,14/6/2020 6:00,29
12727,14/6/2020,7:00:00,14/6/2020 7:00,29
12728,14/6/2020,8:00:00,14/6/2020 8:00,24
12729,14/6/2020,9:00:00,14/6/2020 9:00,19
12730,14/6/2020,10:00:00,14/6/2020 10:00,18
12731,14/6/2020,11:00:00,14/6/2020 11:00,15
12732,14/6/2020,12:00:00,14/6/2020 12:00,21
12733,14/6/2020,13:00:00,14/6/2020 13:00,12
12734,14/6/2020,14:00:00,14/6/2020 14:00,13
12735,14/6/2020,15:00:00,14/6/2020 15:00,9
12736,14/6/2020,16:00:00,14/6/2020 16:00,12
12737,14/6/2020,17:00:00,14/6/2020 17:00,12
12738,14/6/2020,18:00:00,14/6/2020 18:00,7
12739,14/6/2020,19:00:00,14/6/2020 19:00,19
12740,14/6/2020,20:00:00,14/6/2020 20:00,32
12741,14/6/2020,21:00:00,14/6/2020 21:00,23
12742,14/6/2020,22:00:00,14/6/2020 22:00,24
12743,14/6/2020,23:00:00,14/6/2020 23:00,19
12744,15/6/2020,0:00:00,15/6/2020 0:00,27
12745,15/6/2020,1:00:00,15/6/2020 1:00,36
12746,15/6/2020,2:00:00,15/6/2020 2:00,33
12747,15/6/2020,3:00:00,15/6/2020 3:00,24
12748,15/6/2020,4:00:00,15/6/2020 4:00,23
12749,15/6/2020,5:00:00,15/6/2020 5:00,20
12750,15/6/2020,6:00:00,15/6/2020 6:00,24
12751,15/6/2020,7:00:00,15/6/2020 7:00,30
12752,15/6/2020,8:00:00,15/6/2020 8:00,23
12753,15/6/2020,9:00:00,15/6/2020 9:00,17
12754,15/6/2020,10:00:00,15/6/2020 10:00,12
12755,15/6/2020,11:00:00,15/6/2020 11:00,13
12756,15/6/2020,12:00:00,15/6/2020 12:00,27
12757,15/6/2020,13:00:00,15/6/2020 13:00,11
12758,15/6/2020,14:00:00,15/6/2020 14:00,12
12759,15/6/2020,15:00:00,15/6/2020 15:00,13
12760,15/6/2020,16:00:00,15/6/2020 16:00,10
12761,15/6/2020,17:00:00,15/6/2020 17:00,12
12762,15/6/2020,18:00:00,15/6/2020 18:00,14
12763,15/6/2020,19:00:00,15/6/2020 19:00,20
12764,15/6/2020,20:00:00,15/6/2020 20:00,31
12765,15/6/2020,21:00:00,15/6/2020 21:00,33
12766,15/6/2020,22:00:00,15/6/2020 22:00,26
12767,15/6/2020,23:00:00,15/6/2020 23:00,22
12768,16/6/2020,0:00:00,16/6/2020 0:00,23
12769,16/6/2020,1:00:00,16/6/2020 1:00,14
12770,16/6/2020,2:00:00,16/6/2020 2:00,17
12771,16/6/2020,3:00:00,16/6/2020 3:00,16
12772,16/6/2020,4:00:00,16/6/2020 4:00,22
12773,16/6/2020,5:00:00,16/6/2020 5:00,22
12774,16/6/2020,6:00:00,16/6/2020 6:00,31
12775,16/6/2020,7:00:00,16/6/2020 7:00,28
12776,16/6/2020,8:00:00,16/6/2020 8:00,25
12777,16/6/2020,9:00:00,16/6/2020 9:00,26
12778,16/6/2020,10:00:00,16/6/2020 10:00,29
12779,16/6/2020,11:00:00,16/6/2020 11:00,25
12780,16/6/2020,12:00:00,16/6/2020 12:00,23
12781,16/6/2020,13:00:00,16/6/2020 13:00,21
12782,16/6/2020,14:00:00,16/6/2020 14:00,20
12783,16/6/2020,15:00:00,16/6/2020 15:00,20
12784,16/6/2020,16:00:00,16/6/2020 16:00,24
12785,16/6/2020,17:00:00,16/6/2020 17:00,15
12786,16/6/2020,18:00:00,16/6/2020 18:00,34
12787,16/6/2020,19:00:00,16/6/2020 19:00,33
12788,16/6/2020,20:00:00,16/6/2020 20:00,20
12789,16/6/2020,21:00:00,16/6/2020 21:00,33
12790,16/6/2020,22:00:00,16/6/2020 22:00,33
12791,16/6/2020,23:00:00,16/6/2020 23:00,34
12792,17/6/2020,0:00:00,17/6/2020 0:00,32
12793,17/6/2020,1:00:00,17/6/2020 1:00,39
12794,17/6/2020,2:00:00,17/6/2020 2:00,38
12795,17/6/2020,3:00:00,17/6/2020 3:00,36
12796,17/6/2020,4:00:00,17/6/2020 4:00,33
12797,17/6/2020,5:00:00,17/6/2020 5:00,34
12798,17/6/2020,6:00:00,17/6/2020 6:00,37
12799,17/6/2020,7:00:00,17/6/2020 7:00,21
12800,17/6/2020,8:00:00,17/6/2020 8:00,18
12801,17/6/2020,9:00:00,17/6/2020 9:00,15
12802,17/6/2020,10:00:00,17/6/2020 10:00,22
12803,17/6/2020,11:00:00,17/6/2020 11:00,26
12804,17/6/2020,12:00:00,17/6/2020 12:00,32
12805,17/6/2020,13:00:00,17/6/2020 13:00,24
12806,17/6/2020,14:00:00,17/6/2020 14:00,23
12807,17/6/2020,15:00:00,17/6/2020 15:00,31
12808,17/6/2020,16:00:00,17/6/2020 16:00,18
12809,17/6/2020,17:00:00,17/6/2020 17:00,27
12810,17/6/2020,18:00:00,17/6/2020 18:00,21
12811,17/6/2020,19:00:00,17/6/2020 19:00,41
12812,17/6/2020,20:00:00,17/6/2020 20:00,35
12813,17/6/2020,21:00:00,17/6/2020 21:00,49
12814,17/6/2020,22:00:00,17/6/2020 22:00,45
12815,17/6/2020,23:00:00,17/6/2020 23:00,51
12816,18/6/2020,0:00:00,18/6/2020 0:00,52
12817,18/6/2020,1:00:00,18/6/2020 1:00,51
12818,18/6/2020,2:00:00,18/6/2020 2:00,50
12819,18/6/2020,3:00:00,18/6/2020 3:00,46
12820,18/6/2020,4:00:00,18/6/2020 4:00,40
12821,18/6/2020,5:00:00,18/6/2020 5:00,37
12822,18/6/2020,6:00:00,18/6/2020 6:00,39
12823,18/6/2020,7:00:00,18/6/2020 7:00,38
12824,18/6/2020,8:00:00,18/6/2020 8:00,29
12825,18/6/2020,9:00:00,18/6/2020 9:00,20
12826,18/6/2020,10:00:00,18/6/2020 10:00,26
12827,18/6/2020,11:00:00,18/6/2020 11:00,26
12828,18/6/2020,12:00:00,18/6/2020 12:00,52
12829,18/6/2020,13:00:00,18/6/2020 13:00,31
12830,18/6/2020,14:00:00,18/6/2020 14:00,26
12831,18/6/2020,15:00:00,18/6/2020 15:00,19
12832,18/6/2020,16:00:00,18/6/2020 16:00,17
12833,18/6/2020,17:00:00,18/6/2020 17:00,19
12834,18/6/2020,18:00:00,18/6/2020 18:00,27
12835,18/6/2020,19:00:00,18/6/2020 19:00,35
12836,18/6/2020,20:00:00,18/6/2020 20:00,39
12837,18/6/2020,21:00:00,18/6/2020 21:00,33
12838,18/6/2020,22:00:00,18/6/2020 22:00,19
12839,18/6/2020,23:00:00,18/6/2020 23:00,34
12840,19/6/2020,0:00:00,19/6/2020 0:00,29
12841,19/6/2020,1:00:00,19/6/2020 1:00,35
12842,19/6/2020,2:00:00,19/6/2020 2:00,36
12843,19/6/2020,3:00:00,19/6/2020 3:00,37
12844,19/6/2020,4:00:00,19/6/2020 4:00,32
12845,19/6/2020,5:00:00,19/6/2020 5:00,28
12846,19/6/2020,6:00:00,19/6/2020 6:00,34
12847,19/6/2020,7:00:00,19/6/2020 7:00,34
12848,19/6/2020,8:00:00,19/6/2020 8:00,25
12849,19/6/2020,9:00:00,19/6/2020 9:00,16
12850,19/6/2020,10:00:00,19/6/2020 10:00,19
12851,19/6/2020,11:00:00,19/6/2020 11:00,16
12852,19/6/2020,12:00:00,19/6/2020 12:00,29
12853,19/6/2020,13:00:00,19/6/2020 13:00,19
12854,19/6/2020,14:00:00,19/6/2020 14:00,12
12855,19/6/2020,15:00:00,19/6/2020 15:00,10
12856,19/6/2020,16:00:00,19/6/2020 16:00,10
12857,19/6/2020,17:00:00,19/6/2020 17:00,14
12858,19/6/2020,18:00:00,19/6/2020 18:00,25
12859,19/6/2020,19:00:00,19/6/2020 19:00,26
12860,19/6/2020,20:00:00,19/6/2020 20:00,26
12861,19/6/2020,21:00:00,19/6/2020 21:00,25
12862,19/6/2020,22:00:00,19/6/2020 22:00,27
12863,19/6/2020,23:00:00,19/6/2020 23:00,27
12864,20/6/2020,0:00:00,20/6/2020 0:00,27
12865,20/6/2020,1:00:00,20/6/2020 1:00,23
12866,20/6/2020,2:00:00,20/6/2020 2:00,15
12867,20/6/2020,3:00:00,20/6/2020 3:00,15
12868,20/6/2020,4:00:00,20/6/2020 4:00,11
12869,20/6/2020,5:00:00,20/6/2020 5:00,15
12870,20/6/2020,6:00:00,20/6/2020 6:00,20
12871,20/6/2020,7:00:00,20/6/2020 7:00,19
12872,20/6/2020,8:00:00,20/6/2020 8:00,23
12873,20/6/2020,9:00:00,20/6/2020 9:00,23
12874,20/6/2020,10:00:00,20/6/2020 10:00,14
12875,20/6/2020,11:00:00,20/6/2020 11:00,15
12876,20/6/2020,12:00:00,20/6/2020 12:00,27
12877,20/6/2020,13:00:00,20/6/2020 13:00,22
12878,20/6/2020,14:00:00,20/6/2020 14:00,29
12879,20/6/2020,15:00:00,20/6/2020 15:00,38
12880,20/6/2020,16:00:00,20/6/2020 16:00,24
12881,20/6/2020,17:00:00,20/6/2020 17:00,
12882,20/6/2020,18:00:00,20/6/2020 18:00,33
12883,20/6/2020,19:00:00,20/6/2020 19:00,38
12884,20/6/2020,20:00:00,20/6/2020 20:00,40
12885,20/6/2020,21:00:00,20/6/2020 21:00,37
12886,20/6/2020,22:00:00,20/6/2020 22:00,37
12887,20/6/2020,23:00:00,20/6/2020 23:00,29
12888,21/6/2020,0:00:00,21/6/2020 0:00,25
12889,21/6/2020,1:00:00,21/6/2020 1:00,22
12890,21/6/2020,2:00:00,21/6/2020 2:00,21
12891,21/6/2020,3:00:00,21/6/2020 3:00,28
12892,21/6/2020,4:00:00,21/6/2020 4:00,11
12893,21/6/2020,5:00:00,21/6/2020 5:00,22
12894,21/6/2020,6:00:00,21/6/2020 6:00,31
12895,21/6/2020,7:00:00,21/6/2020 7:00,10
12896,21/6/2020,8:00:00,21/6/2020 8:00,11
12897,21/6/2020,9:00:00,21/6/2020 9:00,20
12898,21/6/2020,10:00:00,21/6/2020 10:00,27
12899,21/6/2020,11:00:00,21/6/2020 11:00,27
12900,21/6/2020,12:00:00,21/6/2020 12:00,25
12901,21/6/2020,13:00:00,21/6/2020 13:00,14
12902,21/6/2020,14:00:00,21/6/2020 14:00,20
12903,21/6/2020,15:00:00,21/6/2020 15:00,16
12904,21/6/2020,16:00:00,21/6/2020 16:00,16
12905,21/6/2020,17:00:00,21/6/2020 17:00,19
12906,21/6/2020,18:00:00,21/6/2020 18:00,18
12907,21/6/2020,19:00:00,21/6/2020 19:00,22
12908,21/6/2020,20:00:00,21/6/2020 20:00,24
12909,21/6/2020,21:00:00,21/6/2020 21:00,27
12910,21/6/2020,22:00:00,21/6/2020 22:00,29
12911,21/6/2020,23:00:00,21/6/2020 23:00,28
12912,22/6/2020,0:00:00,22/6/2020 0:00,27
12913,22/6/2020,1:00:00,22/6/2020 1:00,25
12914,22/6/2020,2:00:00,22/6/2020 2:00,24
12915,22/6/2020,3:00:00,22/6/2020 3:00,26
12916,22/6/2020,4:00:00,22/6/2020 4:00,28
12917,22/6/2020,5:00:00,22/6/2020 5:00,28
12918,22/6/2020,6:00:00,22/6/2020 6:00,29
12919,22/6/2020,7:00:00,22/6/2020 7:00,30
12920,22/6/2020,8:00:00,22/6/2020 8:00,25
12921,22/6/2020,9:00:00,22/6/2020 9:00,18
12922,22/6/2020,10:00:00,22/6/2020 10:00,18
12923,22/6/2020,11:00:00,22/6/2020 11:00,26
12924,22/6/2020,12:00:00,22/6/2020 12:00,27
12925,22/6/2020,13:00:00,22/6/2020 13:00,24
12926,22/6/2020,14:00:00,22/6/2020 14:00,28
12927,22/6/2020,15:00:00,22/6/2020 15:00,22
12928,22/6/2020,16:00:00,22/6/2020 16:00,17
12929,22/6/2020,17:00:00,22/6/2020 17:00,20
12930,22/6/2020,18:00:00,22/6/2020 18:00,28
12931,22/6/2020,19:00:00,22/6/2020 19:00,25
12932,22/6/2020,20:00:00,22/6/2020 20:00,28
12933,22/6/2020,21:00:00,22/6/2020 21:00,33
12934,22/6/2020,22:00:00,22/6/2020 22:00,33
12935,22/6/2020,23:00:00,22/6/2020 23:00,31
12936,23/6/2020,0:00:00,23/6/2020 0:00,28
12937,23/6/2020,1:00:00,23/6/2020 1:00,16
12938,23/6/2020,2:00:00,23/6/2020 2:00,25
12939,23/6/2020,3:00:00,23/6/2020 3:00,27
12940,23/6/2020,4:00:00,23/6/2020 4:00,18
12941,23/6/2020,5:00:00,23/6/2020 5:00,17
12942,23/6/2020,6:00:00,23/6/2020 6:00,24
12943,23/6/2020,7:00:00,23/6/2020 7:00,15
12944,23/6/2020,8:00:00,23/6/2020 8:00,13
12945,23/6/2020,9:00:00,23/6/2020 9:00,15
12946,23/6/2020,10:00:00,23/6/2020 10:00,21
12947,23/6/2020,11:00:00,23/6/2020 11:00,21
12948,23/6/2020,12:00:00,23/6/2020 12:00,28
12949,23/6/2020,13:00:00,23/6/2020 13:00,27
12950,23/6/2020,14:00:00,23/6/2020 14:00,26
12951,23/6/2020,15:00:00,23/6/2020 15:00,23
12952,23/6/2020,16:00:00,23/6/2020 16:00,22
12953,23/6/2020,17:00:00,23/6/2020 17:00,19
12954,23/6/2020,18:00:00,23/6/2020 18:00,17
12955,23/6/2020,19:00:00,23/6/2020 19:00,17
12956,23/6/2020,20:00:00,23/6/2020 20:00,19
12957,23/6/2020,21:00:00,23/6/2020 21:00,22
12958,23/6/2020,22:00:00,23/6/2020 22:00,27
12959,23/6/2020,23:00:00,23/6/2020 23:00,22
12960,24/6/2020,0:00:00,24/6/2020 0:00,18
12961,24/6/2020,1:00:00,24/6/2020 1:00,18
12962,24/6/2020,2:00:00,24/6/2020 2:00,14
12963,24/6/2020,3:00:00,24/6/2020 3:00,18
12964,24/6/2020,4:00:00,24/6/2020 4:00,15
12965,24/6/2020,5:00:00,24/6/2020 5:00,19
12966,24/6/2020,6:00:00,24/6/2020 6:00,18
12967,24/6/2020,7:00:00,24/6/2020 7:00,23
12968,24/6/2020,8:00:00,24/6/2020 8:00,20
12969,24/6/2020,9:00:00,24/6/2020 9:00,13
12970,24/6/2020,10:00:00,24/6/2020 10:00,16
12971,24/6/2020,11:00:00,24/6/2020 11:00,16
12972,24/6/2020,12:00:00,24/6/2020 12:00,18
12973,24/6/2020,13:00:00,24/6/2020 13:00,16
12974,24/6/2020,14:00:00,24/6/2020 14:00,15
12975,24/6/2020,15:00:00,24/6/2020 15:00,18
12976,24/6/2020,16:00:00,24/6/2020 16:00,18
12977,24/6/2020,17:00:00,24/6/2020 17:00,19
12978,24/6/2020,18:00:00,24/6/2020 18:00,18
12979,24/6/2020,19:00:00,24/6/2020 19:00,21
12980,24/6/2020,20:00:00,24/6/2020 20:00,23
12981,24/6/2020,21:00:00,24/6/2020 21:00,20
12982,24/6/2020,22:00:00,24/6/2020 22:00,24
12983,24/6/2020,23:00:00,24/6/2020 23:00,26
12984,25/6/2020,0:00:00,25/6/2020 0:00,27
12985,25/6/2020,1:00:00,25/6/2020 1:00,29
12986,25/6/2020,2:00:00,25/6/2020 2:00,29
12987,25/6/2020,3:00:00,25/6/2020 3:00,31
12988,25/6/2020,4:00:00,25/6/2020 4:00,30
12989,25/6/2020,5:00:00,25/6/2020 5:00,23
12990,25/6/2020,6:00:00,25/6/2020 6:00,28
12991,25/6/2020,7:00:00,25/6/2020 7:00,26
12992,25/6/2020,8:00:00,25/6/2020 8:00,29
12993,25/6/2020,9:00:00,25/6/2020 9:00,26
12994,25/6/2020,10:00:00,25/6/2020 10:00,25
12995,25/6/2020,11:00:00,25/6/2020 11:00,17
12996,25/6/2020,12:00:00,25/6/2020 12:00,27
12997,25/6/2020,13:00:00,25/6/2020 13:00,12
12998,25/6/2020,14:00:00,25/6/2020 14:00,11
12999,25/6/2020,15:00:00,25/6/2020 15:00,13
13000,25/6/2020,16:00:00,25/6/2020 16:00,14
13001,25/6/2020,17:00:00,25/6/2020 17:00,13
13002,25/6/2020,18:00:00,25/6/2020 18:00,17
13003,25/6/2020,19:00:00,25/6/2020 19:00,19
13004,25/6/2020,20:00:00,25/6/2020 20:00,26
13005,25/6/2020,21:00:00,25/6/2020 21:00,21
13006,25/6/2020,22:00:00,25/6/2020 22:00,24
13007,25/6/2020,23:00:00,25/6/2020 23:00,32
13008,26/6/2020,0:00:00,26/6/2020 0:00,33
13009,26/6/2020,1:00:00,26/6/2020 1:00,33
13010,26/6/2020,2:00:00,26/6/2020 2:00,34
13011,26/6/2020,3:00:00,26/6/2020 3:00,28
13012,26/6/2020,4:00:00,26/6/2020 4:00,32
13013,26/6/2020,5:00:00,26/6/2020 5:00,28
13014,26/6/2020,6:00:00,26/6/2020 6:00,25
13015,26/6/2020,7:00:00,26/6/2020 7:00,23
13016,26/6/2020,8:00:00,26/6/2020 8:00,30
13017,26/6/2020,9:00:00,26/6/2020 9:00,24
13018,26/6/2020,10:00:00,26/6/2020 10:00,18
13019,26/6/2020,11:00:00,26/6/2020 11:00,16
13020,26/6/2020,12:00:00,26/6/2020 12:00,33
13021,26/6/2020,13:00:00,26/6/2020 13:00,13
13022,26/6/2020,14:00:00,26/6/2020 14:00,12
13023,26/6/2020,15:00:00,26/6/2020 15:00,15
13024,26/6/2020,16:00:00,26/6/2020 16:00,17
13025,26/6/2020,17:00:00,26/6/2020 17:00,17
13026,26/6/2020,18:00:00,26/6/2020 18:00,17
13027,26/6/2020,19:00:00,26/6/2020 19:00,22
13028,26/6/2020,20:00:00,26/6/2020 20:00,26
13029,26/6/2020,21:00:00,26/6/2020 21:00,28
13030,26/6/2020,22:00:00,26/6/2020 22:00,29
13031,26/6/2020,23:00:00,26/6/2020 23:00,21
13032,27/6/2020,0:00:00,27/6/2020 0:00,16
13033,27/6/2020,1:00:00,27/6/2020 1:00,16
13034,27/6/2020,2:00:00,27/6/2020 2:00,16
13035,27/6/2020,3:00:00,27/6/2020 3:00,17
13036,27/6/2020,4:00:00,27/6/2020 4:00,14
13037,27/6/2020,5:00:00,27/6/2020 5:00,16
13038,27/6/2020,6:00:00,27/6/2020 6:00,13
13039,27/6/2020,7:00:00,27/6/2020 7:00,14
13040,27/6/2020,8:00:00,27/6/2020 8:00,18
13041,27/6/2020,9:00:00,27/6/2020 9:00,18
13042,27/6/2020,10:00:00,27/6/2020 10:00,16
13043,27/6/2020,11:00:00,27/6/2020 11:00,19
13044,27/6/2020,12:00:00,27/6/2020 12:00,16
13045,27/6/2020,13:00:00,27/6/2020 13:00,13
13046,27/6/2020,14:00:00,27/6/2020 14:00,11
13047,27/6/2020,15:00:00,27/6/2020 15:00,12
13048,27/6/2020,16:00:00,27/6/2020 16:00,13
13049,27/6/2020,17:00:00,27/6/2020 17:00,18
13050,27/6/2020,18:00:00,27/6/2020 18:00,24
13051,27/6/2020,19:00:00,27/6/2020 19:00,18
13052,27/6/2020,20:00:00,27/6/2020 20:00,21
13053,27/6/2020,21:00:00,27/6/2020 21:00,25
13054,27/6/2020,22:00:00,27/6/2020 22:00,26
13055,27/6/2020,23:00:00,27/6/2020 23:00,27
13056,28/6/2020,0:00:00,28/6/2020 0:00,23
13057,28/6/2020,1:00:00,28/6/2020 1:00,20
13058,28/6/2020,2:00:00,28/6/2020 2:00,19
13059,28/6/2020,3:00:00,28/6/2020 3:00,29
13060,28/6/2020,4:00:00,28/6/2020 4:00,28
13061,28/6/2020,5:00:00,28/6/2020 5:00,22
13062,28/6/2020,6:00:00,28/6/2020 6:00,24
13063,28/6/2020,7:00:00,28/6/2020 7:00,26
13064,28/6/2020,8:00:00,28/6/2020 8:00,21
13065,28/6/2020,9:00:00,28/6/2020 9:00,13
13066,28/6/2020,10:00:00,28/6/2020 10:00,14
13067,28/6/2020,11:00:00,28/6/2020 11:00,12
13068,28/6/2020,12:00:00,28/6/2020 12:00,23
13069,28/6/2020,13:00:00,28/6/2020 13:00,10
13070,28/6/2020,14:00:00,28/6/2020 14:00,12
13071,28/6/2020,15:00:00,28/6/2020 15:00,21
13072,28/6/2020,16:00:00,28/6/2020 16:00,19
13073,28/6/2020,17:00:00,28/6/2020 17:00,10
13074,28/6/2020,18:00:00,28/6/2020 18:00,9
13075,28/6/2020,19:00:00,28/6/2020 19:00,13
13076,28/6/2020,20:00:00,28/6/2020 20:00,17
13077,28/6/2020,21:00:00,28/6/2020 21:00,20
13078,28/6/2020,22:00:00,28/6/2020 22:00,20
13079,28/6/2020,23:00:00,28/6/2020 23:00,22
13080,29/6/2020,0:00:00,29/6/2020 0:00,17
13081,29/6/2020,1:00:00,29/6/2020 1:00,23
13082,29/6/2020,2:00:00,29/6/2020 2:00,25
13083,29/6/2020,3:00:00,29/6/2020 3:00,14
13084,29/6/2020,4:00:00,29/6/2020 4:00,15
13085,29/6/2020,5:00:00,29/6/2020 5:00,11
13086,29/6/2020,6:00:00,29/6/2020 6:00,17
13087,29/6/2020,7:00:00,29/6/2020 7:00,26
13088,29/6/2020,8:00:00,29/6/2020 8:00,25
13089,29/6/2020,9:00:00,29/6/2020 9:00,21
13090,29/6/2020,10:00:00,29/6/2020 10:00,22
13091,29/6/2020,11:00:00,29/6/2020 11:00,16
13092,29/6/2020,12:00:00,29/6/2020 12:00,17
13093,29/6/2020,13:00:00,29/6/2020 13:00,13
13094,29/6/2020,14:00:00,29/6/2020 14:00,12
13095,29/6/2020,15:00:00,29/6/2020 15:00,11
13096,29/6/2020,16:00:00,29/6/2020 16:00,13
13097,29/6/2020,17:00:00,29/6/2020 17:00,11
13098,29/6/2020,18:00:00,29/6/2020 18:00,16
13099,29/6/2020,19:00:00,29/6/2020 19:00,20
13100,29/6/2020,20:00:00,29/6/2020 20:00,29
13101,29/6/2020,21:00:00,29/6/2020 21:00,25
13102,29/6/2020,22:00:00,29/6/2020 22:00,32
13103,29/6/2020,23:00:00,29/6/2020 23:00,23
13104,30/6/2020,0:00:00,30/6/2020 0:00,24
13105,30/6/2020,1:00:00,30/6/2020 1:00,29
13106,30/6/2020,2:00:00,30/6/2020 2:00,30
13107,30/6/2020,3:00:00,30/6/2020 3:00,20
13108,30/6/2020,4:00:00,30/6/2020 4:00,22
13109,30/6/2020,5:00:00,30/6/2020 5:00,18
13110,30/6/2020,6:00:00,30/6/2020 6:00,16
13111,30/6/2020,7:00:00,30/6/2020 7:00,15
13112,30/6/2020,8:00:00,30/6/2020 8:00,17
13113,30/6/2020,9:00:00,30/6/2020 9:00,14
13114,30/6/2020,10:00:00,30/6/2020 10:00,13
13115,30/6/2020,11:00:00,30/6/2020 11:00,12
13116,30/6/2020,12:00:00,30/6/2020 12:00,24
13117,30/6/2020,13:00:00,30/6/2020 13:00,15
13118,30/6/2020,14:00:00,30/6/2020 14:00,13
13119,30/6/2020,15:00:00,30/6/2020 15:00,12
13120,30/6/2020,16:00:00,30/6/2020 16:00,11
13121,30/6/2020,17:00:00,30/6/2020 17:00,10
13122,30/6/2020,18:00:00,30/6/2020 18:00,13
13123,30/6/2020,19:00:00,30/6/2020 19:00,17
13124,30/6/2020,20:00:00,30/6/2020 20:00,20
13125,30/6/2020,21:00:00,30/6/2020 21:00,20
13126,30/6/2020,22:00:00,30/6/2020 22:00,14
13127,30/6/2020,23:00:00,30/6/2020 23:00,21
13128,1/7/2020,0:00:00,1/7/2020 0:00,28
13129,1/7/2020,1:00:00,1/7/2020 1:00,26
13130,1/7/2020,2:00:00,1/7/2020 2:00,23
13131,1/7/2020,3:00:00,1/7/2020 3:00,19
13132,1/7/2020,4:00:00,1/7/2020 4:00,25
13133,1/7/2020,5:00:00,1/7/2020 5:00,29
13134,1/7/2020,6:00:00,1/7/2020 6:00,25
13135,1/7/2020,7:00:00,1/7/2020 7:00,20
13136,1/7/2020,8:00:00,1/7/2020 8:00,24
13137,1/7/2020,9:00:00,1/7/2020 9:00,22
13138,1/7/2020,10:00:00,1/7/2020 10:00,25
13139,1/7/2020,11:00:00,1/7/2020 11:00,18
13140,1/7/2020,12:00:00,1/7/2020 12:00,14
13141,1/7/2020,13:00:00,1/7/2020 13:00,17
13142,1/7/2020,14:00:00,1/7/2020 14:00,17
13143,1/7/2020,15:00:00,1/7/2020 15:00,12
13144,1/7/2020,16:00:00,1/7/2020 16:00,13
13145,1/7/2020,17:00:00,1/7/2020 17:00,20
13146,1/7/2020,18:00:00,1/7/2020 18:00,15
13147,1/7/2020,19:00:00,1/7/2020 19:00,
13148,1/7/2020,20:00:00,1/7/2020 20:00,16
13149,1/7/2020,21:00:00,1/7/2020 21:00,19
